21850798	19980101	199801	1998	1998.0027											CHNGOV	GUANGDONG	CHN					GOV			1	043	043	04	1	2.8	14	2	14	7.37934442431231					0	0	0	4	Heyuan, Hunan, China	CH	CH11	25.3056	111.458	9234925	4	Heyuan, Hunan, China	CH	CH11	25.3056	111.458	9234925	20130203
21850799	19980101	199801	1998	1998.0027											CIV	COTE DIVOIRE	CIV								0	010	010	01	1	0	3	1	3	3.66826156299841					0	0	0	4	Conakry, Capitale d'Etat-Zone Speciale de Conakry, Guinea	GV	GV04	9.50917	-13.7122	-1178387	4	Conakry, Capitale d'Etat-Zone Speciale de Conakry, Guinea	GV	GV04	9.50917	-13.7122	-1178387	20130203
21850800	19980101	199801	1998	1998.0027											CIV	COTE DIVOIRE	CIV								0	192	192	19	4	-9.5	3	1	3	3.66826156299841					0	0	0	4	Conakry, Capitale d'Etat-Zone Speciale de Conakry, Guinea	GV	GV04	9.50917	-13.7122	-1178387	4	Conakry, Capitale d'Etat-Zone Speciale de Conakry, Guinea	GV	GV04	9.50917	-13.7122	-1178387	20130203
21850801	19980101	199801	1998	1998.0027											COG	CONGO	COG								1	041	041	04	1	1	2	1	2	4.44444444444444					0	0	0	4	Kinshasa, Kinshasa, Zaire	CG	CG06	-4.32972	15.315	-2049111	4	Kinshasa, Kinshasa, Zaire	CG	CG06	-4.32972	15.315	-2049111	20130203
21850802	19980101	199801	1998	1998.0027											COG	REPUBLIC OF CONGO	COG								1	042	042	04	1	1.9	23	3	23	3.08826517917787					0	0	0	4	Brazzaville, Brazzaville, Congo	CF	CF12	-4.25917	15.2847	-2205356	4	Brazzaville, Brazzaville, Congo	CF	CF12	-4.25917	15.2847	-2205356	20130203
21850803	19980101	199801	1998	1998.0027											COG	REPUBLIC OF CONGO	COG								1	042	042	04	1	1.9	1	1	1	3.58306188925081					0	0	0	1	Dominican Republic	DR	DR	19	-70.6667	0	1	Dominican Republic	DR	DR	19	-70.6667	0	20130203
21850804	19980101	199801	1998	1998.0027											COG	REPUBLIC OF CONGO	COG								1	080	080	08	2	5	8	2	8	3.29001499047597					0	0	0	4	Brazzaville, Brazzaville, Congo	CF	CF12	-4.25917	15.2847	-2205356	4	Brazzaville, Brazzaville, Congo	CF	CF12	-4.25917	15.2847	-2205356	20130203
21850805	19980101	199801	1998	1998.0027											COG	REPUBLIC OF CONGO	COG								1	080	080	08	2	5	5	1	5	2.78745644599303					0	0	0	1	Angola	AO	AO	-12.5	18.5	0	1	Angola	AO	AO	-12.5	18.5	0	20130203
21850806	19980101	199801	1998	1998.0027											COL	COLOMBIAN	COL								0	046	046	04	1	7	2	1	2	6.37651821862348					0	0	0	4	Darien, Valle del Cauca, Colombia	CO	CO29	3.93064	-76.4848	-581931	4	Darien, Valle del Cauca, Colombia	CO	CO29	3.93064	-76.4848	-581931	20130203
21850807	19980101	199801	1998	1998.0027											COLGOV	COLOMBIAN	COL					GOV			0	046	046	04	1	7	5	1	5	6.37651821862348					0	0	0	4	Darien, Valle del Cauca, Colombia	CO	CO29	3.93064	-76.4848	-581931	4	Darien, Valle del Cauca, Colombia	CO	CO29	3.93064	-76.4848	-581931	20130203
